,date,size,edges,diameter,clustering,core_percent,anger,disgust,fear,joy,sadness,surprise,volume,daychange
44,2021-03-09,395,342,11,0.0009888841990504382,0.18421052631578946,0.08285747524010835,0.009130143406693776,0.1816950138699187,0.12387194614661239,0.0932072158211381,0.17146118476829236,52182400,3.900001000000003
45,2021-03-10,236,201,6,0.0,0.0945273631840796,0.0794869146581196,0.003575689923589747,0.12625915666619678,0.1429054003705983,0.07065097012564107,0.14432884871153845,38437600,-3.7224960000000067
46,2021-03-11,194,155,8,0.0014557082856051927,0.03870967741935484,0.060303753792045445,0.004651469181193183,0.1265056785795455,0.1302730623369318,0.06650275990738631,0.1800778193937501,29991600,0.4349980000000073
47,2021-03-12,226,181,6,0.0,0.0055248618784530384,0.06903102919732138,0.0053731762528125,0.11019542153330368,0.1402113400107143,0.05794383867053572,0.1543049887875,24396400,2.0775000000000006
48,2021-03-15,197,160,6,0.0,0.18125,0.04577262693904762,0.0031516795099523795,0.10247058698742854,0.1431275800661904,0.052833034543333296,0.20349079943047627,22198800,3.2649990000000173
49,2021-03-16,249,212,8,0.00031120056715061605,0.23113207547169812,0.05398930805109174,0.00417224369078603,0.11364060463930135,0.13875343590043657,0.05431178688995633,0.18116444708820942,27212800,-0.6524959999999851
50,2021-03-17,197,158,7,0.0,0.06962025316455696,0.05330388905898875,0.006573161707078655,0.10920780503314613,0.11826685010112344,0.06051416376741577,0.15150738657808976,24386400,3.0149990000000173
51,2021-03-18,170,136,4,0.0,0.19117647058823528,0.10245828345000002,0.0069960701724359016,0.13614933346153835,0.09478642136153843,0.09663104963012821,0.16935616444871784,29389600,-4.140006999999997
52,2021-03-19,137,110,8,0.0,0.13636363636363635,0.12654148831153847,0.004929415322846151,0.10288672121769232,0.12840763561076918,0.058058818563846155,0.18684621849923083,29920800,0.9575040000000001
53,2021-03-22,437,400,10,0.0,0.465,0.062171040716702264,0.00622786244456104,0.08383853117794417,0.11882317463040776,0.04516339025717357,0.12422340037430372,29780400,2.735001000000011
54,2021-03-23,212,182,9,0.0,0.24725274725274726,0.05003237281238525,0.004000100794174311,0.09690838160688056,0.14564425851146792,0.06790250975091747,0.15244767557981648,22204800,-1.8349919999999997
55,2021-03-24,213,173,4,0.0,0.0,0.058656839302538025,0.0038950087121827383,0.1351645781680203,0.17520705327614217,0.06976027670913715,0.11678430063197974,24584000,-5.082496999999989
56,2021-03-25,178,140,10,0.0007040952099349497,0.0,0.05215682373372778,0.004703846504852072,0.1936660299235504,0.084452640243787,0.06575932956331358,0.1754945605852071,29514400,0.35749800000000675
57,2021-03-26,168,139,5,0.0012658133428810117,0.007194244604316547,0.05918865036540877,0.004268545675723276,0.218653525608176,0.11613943120251576,0.05584418011949688,0.18154497537798747,36396800,2.8475040000000007
58,2021-03-29,191,168,7,0.0018338251828890013,0.23809523809523808,0.045648627230986026,0.00309530262502348,0.1083289666957746,0.09842663969295763,0.0915091857962441,0.1468796970643193,27352000,1.2799990000000037
59,2021-03-30,121,97,4,0.006274869911233548,0.08247422680412371,0.06427618922647058,0.003799667189705882,0.1369318388215686,0.1228493638774509,0.06681418146078431,0.1742930714509804,20020400,0.2975010000000111
60,2021-03-31,263,214,6,0.0010297845373891,0.17757009345794392,0.045593120540611376,0.0038151592948034918,0.11310223487772929,0.18958533939082925,0.04695653018384281,0.15390080220873362,31477600,3.327498999999989
61,2021-04-01,274,234,13,0.0009124087591240876,0.3247863247863248,0.07458930301422764,0.003997676679024387,0.13413997706463443,0.20186918516138175,0.06127936255813015,0.16226396812886226,30827600,2.3949890000000096
62,2021-04-05,226,208,8,0.0007178332010367468,0.1875,0.06581461285596031,0.003633672613576156,0.11312087736841066,0.13414371992350976,0.06401363840298009,0.1701100429960266,25567200,1.1999969999999962
63,2021-04-06,140,114,6,0.0,0.0,0.060817305754166655,0.0023211537360119045,0.16413726481607155,0.16354631312619045,0.06981317014345231,0.17669486438690477,19174400,-1.3824930000000109
64,2021-04-07,225,188,10,0.00016437086797479816,0.06914893617021277,0.0461512773831502,0.0027524157715384627,0.11374303023406591,0.14253819395128195,0.06053374921172159,0.2037742661186812,25128400,2.6275030000000186
65,2021-04-08,262,220,9,0.0,0.13636363636363635,0.041146946353424654,0.003481813115068493,0.0933815950595891,0.14523119122054784,0.059394902248972606,0.21982264888630154,24441600,0.642501999999979
66,2021-04-09,207,182,7,0.00016741172626170438,0.11538461538461539,0.05359495234715446,0.0025441018804065038,0.20129750805691063,0.07449472682520329,0.051545937690650474,0.15464237892439026,19517200,1.8600010000000111
67,2021-04-12,1064,1070,15,0.00021424745360781433,0.15514018691588785,0.05277872719450132,0.00514517832987431,0.07284774093384916,0.159024889574313,0.04950143811131169,0.1735114841780837,86932400,9.192489000000023
68,2021-04-13,1016,962,21,0.0005614093209417621,0.058212058212058215,0.051757257875934465,0.004713404954010923,0.09691912088094806,0.13829433052616236,0.04874199181896085,0.1799483452207846,67621200,4.479996
69,2021-04-14,383,312,11,0.0017864229239118058,0.11217948717948718,0.0673411918298817,0.005892991707307698,0.12789262860710057,0.14264804162115363,0.05474045724497035,0.1652227094923077,38550000,-3.479996
70,2021-04-15,523,452,14,0.00015103231164416634,0.21238938053097345,0.05087943112136107,0.004783838496086958,0.15879696036729682,0.14229857600378068,0.06547100661417758,0.1649371439402648,59848000,4.747498000000007
71,2021-04-16,315,258,8,0.0002563272519901272,0.027131782945736434,0.058255133018518535,0.0045664630671913625,0.10880829126481485,0.1262184514979939,0.05141145676895061,0.1775011520246915,33520800,-1.4049990000000037
72,2021-04-19,406,357,9,0.0002990851513019001,0.1400560224089636,0.07770085366962315,0.004809576559711759,0.17306166747671795,0.09284287957472286,0.07478171163569843,0.15695688807849195,40442000,-1.7475120000000004
73,2021-04-20,227,195,8,0.0006339423224324089,0.02564102564102564,0.06187223738532816,0.003491119632084943,0.21044391795637074,0.1343996134984557,0.07185736535714285,0.14735939285752905,33413200,-1.5200040000000001
74,2021-04-21,194,155,8,0.0,0.10967741935483871,0.040667465998974334,0.002227950949435898,0.1696643866082051,0.07983171696512817,0.049922114471282066,0.18045391719523063,21677600,2.417496
75,2021-04-22,140,112,6,8.413891872538489e-05,0.044642857142857144,0.06509720906804735,0.00262263632254438,0.21559533263786979,0.15733611108934917,0.05812842097396451,0.15970786691124256,27778800,-5.247498000000007
