Date,Open,High,Low,Close,Adj Close,Volume
2021-06-08,175.272507,176.214996,172.509995,174.570007,174.448151,32384800
2021-06-09,175.157501,175.750000,172.557495,173.582504,173.501099,38165600
2021-06-10,173.500000,174.919998,171.759995,174.250000,174.168274,28777200
2021-06-11,174.794998,179.392502,174.437500,178.252502,178.168900,41630800
2021-06-14,179.059998,180.395004,176.627502,180.187500,180.102997,32137600
2021-06-15,179.149994,180.162506,177.279999,177.884995,177.801575,24303200
2021-06-16,177.907501,179.547501,175.845001,178.102493,178.018951,30712400
2021-06-17,177.744995,188.350006,177.562500,186.572495,186.484985,80965600
2021-06-18,187.839996,193.750000,185.839996,186.387497,186.300079,96885600
2021-06-21,184.352493,185.365005,178.227493,184.272507,184.186081,67238400
2021-06-22,184.714996,189.637497,183.860001,188.867493,188.778915,58014400
2021-06-23,190.077499,191.527496,189.077499,190.572495,190.483109,33235600
2021-06-24,192.277496,194.199997,190.882507,192.054993,191.964920,32092400
2021-06-25,192.804993,193.455002,188.945007,190.309998,190.220734,27836400
2021-06-28,193.612503,200.787506,193.190002,199.850006,199.756287,49543600
2021-06-29,198.824997,200.987503,196.570007,200.267502,200.173569,36763200
2021-06-30,199.992493,201.625000,198.637497,200.024994,199.931183,32656800
2021-07-01,201.250000,204.559998,200.190002,202.119995,202.025208,48013600
2021-07-02,204.402496,205.052505,202.877502,204.869995,204.773926,34276400
2021-07-06,207.375000,208.419998,203.502502,206.985001,206.887924,44670800
2021-07-07,208.535004,208.750000,203.320007,203.717499,203.621948,41842800
2021-07-08,198.565002,201.330002,197.007507,199.027496,198.934143,50330000
2021-07-09,199.625000,200.802505,197.542496,200.502502,200.408463,29662400
2021-07-12,202.399994,205.327499,201.877502,205.125000,205.028793,32198400
2021-07-13,204.005005,204.612503,201.139999,202.500000,202.405029,29070800
2021-07-14,203.577499,204.177505,197.527496,198.414993,198.321930,38010000
2021-07-15,198.117493,198.470001,188.585007,189.662506,189.573563,55056400
2021-07-16,190.304993,191.570007,180.729996,181.610001,181.524826,68822400
2021-07-19,179.152496,190.419998,178.654999,187.797501,187.709412,74906000
2021-07-20,187.300003,188.380005,181.639999,186.119995,186.032700,43468700
2021-07-21,188.820007,195.270004,187.419998,194.100006,194.008972,37101700
2021-07-22,196.419998,198.869995,192.759995,195.940002,195.848099,32382600
2021-07-23,196.559998,197.000000,192.500000,195.580002,195.488266,19567200
2021-07-26,193.110001,194.419998,189.139999,192.940002,192.849518,20394300
2021-07-27,192.649994,196.220001,187.410004,192.080002,191.989914,24886300
2021-07-28,193.190002,196.460007,189.949997,195.029999,194.938507,20219100
2021-07-29,195.190002,198.529999,193.279999,196.619995,196.527786,19078100
2021-07-30,194.179993,196.300003,192.630005,194.990005,194.898560,18322900
