Date,Open,High,Low,Close,Adj Close,Volume
2021-05-19,171.990005,178.979996,164.149994,168.830002,168.830002,4825900
2021-05-20,170.789993,174.910004,166.899994,170.490005,170.490005,2478200
2021-05-21,171.000000,179.240005,170.330002,176.789993,176.789993,3654700
2021-05-24,175.850006,188.460007,173.350006,180.009995,180.009995,4664300
2021-05-25,181.000000,217.110001,181.000000,209.429993,209.429993,14887500
2021-05-26,229.000000,248.479996,225.550003,242.559998,242.559998,21119900
2021-05-27,229.800003,264.000000,227.000000,254.130005,254.130005,15526300
2021-05-28,262.970001,268.799988,221.429993,222.000000,222.000000,11751400
2021-06-01,233.479996,254.979996,227.070007,249.020004,249.020004,9625600
2021-06-02,248.880005,294.000000,244.300003,282.239990,282.239990,16019200
2021-06-03,265.709991,274.429993,242.119995,258.179993,258.179993,8000000
2021-06-04,256.019989,265.000000,245.770004,248.360001,248.360001,3637500
2021-06-07,258.000000,282.000000,255.199997,280.010010,280.010010,6051500
2021-06-08,292.000000,344.660004,281.000000,300.000000,300.000000,17439100
2021-06-09,303.119995,328.000000,291.510010,302.559998,302.559998,13429300
2021-06-10,282.000000,288.000000,211.000000,220.389999,220.389999,22980200
2021-06-11,222.350006,241.130005,206.130005,233.339996,233.339996,15580800
2021-06-14,236.500000,238.009995,219.199997,229.440002,229.440002,7132600
2021-06-15,226.360001,229.250000,208.000000,222.500000,222.500000,7301900
2021-06-16,215.240005,228.729996,209.000000,222.970001,222.970001,5564800
2021-06-17,224.000000,233.660004,221.479996,223.589996,223.589996,4608600
2021-06-18,220.179993,223.490005,213.000000,213.820007,213.820007,4320300
2021-06-21,216.949997,218.399994,197.000000,200.369995,200.369995,5120200
2021-06-22,217.729996,225.880005,209.169998,220.399994,220.399994,8200200
2021-06-23,221.449997,222.570007,214.119995,219.339996,219.339996,3555100
2021-06-24,221.160004,227.449997,211.600006,212.309998,212.309998,3863300
2021-06-25,214.000000,214.199997,198.500000,209.509995,209.509995,12692700
2021-06-28,211.250000,224.449997,210.199997,213.250000,213.250000,4879400
2021-06-29,213.589996,215.220001,208.009995,210.880005,210.880005,2480000
2021-06-30,209.690002,215.279999,206.940002,214.139999,214.139999,2539600
2021-07-01,213.399994,216.830002,202.000000,204.360001,204.360001,2742100
2021-07-02,204.800003,205.449997,196.500000,202.830002,202.830002,2599100
2021-07-06,204.000000,204.770004,193.710007,199.559998,199.559998,2768100
2021-07-07,196.000000,197.500000,177.559998,190.660004,190.660004,4239500
2021-07-08,179.830002,194.220001,179.500000,191.380005,191.380005,2857500
2021-07-09,190.880005,194.779999,186.750000,191.229996,191.229996,1582900
2021-07-12,191.419998,197.750000,187.419998,189.250000,189.250000,1636300
2021-07-13,187.679993,188.789993,179.000000,180.059998,180.059998,2397900
2021-07-14,180.490005,182.380005,165.070007,167.619995,167.619995,3913800
2021-07-15,160.000000,171.990005,158.009995,166.820007,166.820007,4298600
2021-07-16,170.149994,179.470001,166.300003,169.039993,169.039993,3287900
2021-07-19,163.300003,176.000000,161.220001,173.490005,173.490005,2436900
2021-07-20,173.899994,193.639999,172.419998,191.179993,191.179993,3101100
2021-07-21,187.789993,195.509995,182.110001,185.809998,185.809998,2229200
2021-07-22,185.300003,187.690002,176.149994,178.850006,178.850006,1413000
2021-07-23,181.000000,181.600006,173.839996,180.360001,180.360001,1316200
2021-07-26,180.360001,186.039993,178.759995,183.940002,183.940002,1260600
2021-07-27,183.000000,185.000000,176.660004,178.539993,178.539993,1214800
2021-07-28,175.720001,177.119995,164.270004,169.119995,169.119995,4100800
2021-07-29,170.600006,173.889999,164.509995,164.860001,164.860001,2240000
2021-07-30,165.000000,167.220001,158.869995,161.119995,161.119995,2373500
