Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,8.530000,9.480000,8.310000,9.290000,9.290000,114343800
2021-03-09,9.380000,10.770000,9.220000,10.500000,10.500000,150415600
2021-03-10,11.020000,12.470000,9.510000,9.850000,9.850000,261918600
2021-03-11,10.650000,10.870000,9.900000,10.280000,10.280000,83933600
2021-03-12,10.160000,11.400000,9.940000,11.160000,11.160000,111146700
2021-03-15,12.180000,14.490000,11.850000,14.040000,14.040000,277713300
2021-03-16,13.620000,13.620000,12.340000,13.020000,13.020000,125967600
2021-03-17,13.240000,13.660000,13.000000,13.560000,13.560000,78053600
2021-03-18,14.340000,14.540000,13.570000,14.000000,14.000000,121418000
2021-03-19,14.140000,14.180000,13.280000,13.930000,13.930000,153206000
2021-03-22,13.150000,13.190000,11.760000,12.490000,12.490000,88760100
2021-03-23,11.460000,11.930000,10.370000,10.660000,10.660000,87923200
2021-03-24,10.820000,11.210000,8.930000,9.020000,9.020000,81850700
2021-03-25,8.960000,11.320000,8.950000,10.940000,10.940000,131192800
2021-03-26,11.270000,11.530000,10.010000,10.240000,10.240000,84633100
2021-03-29,10.320000,10.760000,10.090000,10.350000,10.350000,37330700
2021-03-30,10.310000,10.520000,9.760000,10.350000,10.350000,39020500
2021-03-31,10.400000,10.470000,10.050000,10.210000,10.210000,29832300
2021-04-01,10.230000,10.260000,9.150000,9.360000,9.360000,77473900
2021-04-05,10.100000,11.250000,9.720000,10.610000,10.610000,96082300
2021-04-06,10.400000,10.500000,10.000000,10.200000,10.200000,44067000
2021-04-07,10.070000,10.180000,9.850000,9.850000,9.850000,28804300
2021-04-08,10.010000,10.010000,9.500000,9.790000,9.790000,33408700
2021-04-09,9.600000,9.740000,9.240000,9.420000,9.420000,29254600
2021-04-12,9.440000,9.490000,8.510000,8.620000,8.620000,51269800
2021-04-13,8.660000,9.120000,8.310000,8.840000,8.840000,44049100
2021-04-14,9.000000,9.810000,8.900000,9.350000,9.350000,51166300
2021-04-15,9.880000,10.230000,9.580000,9.900000,9.900000,45198900
2021-04-16,10.000000,10.030000,9.090000,9.330000,9.330000,40696700
2021-04-19,9.480000,9.810000,9.380000,9.660000,9.660000,32814300
2021-04-20,9.700000,9.710000,9.010000,9.280000,9.280000,27008900
2021-04-21,9.250000,9.810000,9.140000,9.780000,9.780000,23598200
2021-04-22,9.950000,10.650000,9.790000,9.990000,9.990000,49923500
2021-04-23,10.090000,10.380000,9.960000,10.160000,10.160000,27465600
2021-04-26,10.690000,11.960000,10.570000,11.500000,11.500000,78592900
2021-04-27,11.680000,12.220000,11.220000,11.460000,11.460000,51629800
2021-04-28,10.850000,11.390000,10.650000,10.850000,10.850000,39720500
2021-04-29,10.950000,11.040000,10.090000,10.200000,10.200000,37782900
2021-04-30,10.070000,10.180000,9.880000,10.030000,10.030000,27741000
2021-05-03,10.110000,10.120000,9.610000,9.710000,9.710000,31251200
2021-05-04,9.630000,9.750000,9.050000,9.390000,9.390000,35222400
2021-05-05,9.410000,9.570000,9.080000,9.170000,9.170000,27608700
2021-05-06,9.330000,9.400000,8.930000,9.000000,9.000000,39586300
2021-05-07,9.320000,9.790000,9.140000,9.510000,9.510000,38245000
2021-05-10,9.900000,10.150000,9.560000,9.740000,9.740000,41015300
2021-05-11,9.930000,10.480000,9.600000,10.050000,10.050000,49601000
2021-05-12,10.030000,10.630000,10.020000,10.320000,10.320000,54423500
2021-05-13,10.880000,14.200000,10.640000,12.770000,12.770000,296525000
2021-05-14,13.310000,14.340000,12.570000,12.980000,12.980000,207589900
2021-05-17,13.670000,14.380000,13.390000,13.950000,13.950000,158933100
2021-05-18,14.250000,14.670000,13.570000,14.030000,14.030000,172488400
2021-05-19,12.950000,13.310000,12.140000,12.640000,12.640000,89024100
2021-05-20,12.590000,12.990000,12.030000,12.550000,12.550000,61419700
2021-05-21,12.610000,12.840000,12.050000,12.080000,12.080000,53937700
2021-05-24,12.380000,13.960000,12.170000,13.680000,13.680000,113319200
2021-05-25,13.610000,16.670000,13.550000,16.410000,16.410000,213644100
2021-05-26,17.760000,19.950001,17.260000,19.559999,19.559999,379064100
2021-05-27,18.610001,29.760000,18.309999,26.520000,26.520000,705545700
2021-05-28,31.809999,36.720001,24.170000,26.120001,26.120001,660623600
2021-06-01,31.889999,33.529999,28.530001,32.040001,32.040001,508694600
2021-06-02,37.520000,72.620003,35.590000,62.549999,62.549999,766462500
2021-06-03,58.099998,68.800003,37.660000,51.340000,51.340000,598142200
2021-06-04,48.790001,57.480000,46.040001,47.910000,47.910000,337710100
2021-06-07,52.380001,59.680000,51.500000,55.000000,55.000000,349094900
2021-06-08,57.160000,60.619999,52.770000,55.049999,55.049999,214490300
2021-06-09,52.200001,53.389999,48.119999,49.340000,49.340000,150361300
2021-06-10,47.930000,51.500000,39.709999,42.810001,42.810001,224860600
2021-06-11,44.680000,49.599998,42.009998,49.400002,49.400002,218006600
2021-06-14,51.830002,60.549999,51.520000,57.000000,57.000000,301467300
2021-06-15,58.389999,64.709999,56.730000,59.040001,59.040001,285582100
2021-06-16,56.139999,57.340000,51.860001,55.180000,55.180000,166450700
2021-06-17,54.000000,63.830002,52.980000,60.730000,60.730000,303576000
2021-06-18,61.259998,64.959999,56.849998,59.259998,59.259998,243645900
2021-06-21,61.340000,63.009998,53.430000,55.689999,55.689999,185876100
2021-06-22,54.099998,58.740002,51.049999,58.270000,58.270000,169494100
2021-06-23,57.040001,61.099998,56.799999,58.299999,58.299999,116291800
2021-06-24,57.980000,58.759998,55.660000,56.700001,56.700001,80351200
2021-06-25,55.750000,56.290001,52.970001,54.060001,54.060001,77596900
2021-06-28,55.099998,59.360001,54.330002,58.110001,58.110001,99310200
2021-06-29,59.060001,61.000000,56.180000,56.430000,56.430000,63604100
2021-06-30,56.000000,58.180000,54.650002,56.680000,56.680000,59020600
2021-07-01,56.860001,57.709999,52.529999,54.220001,54.220001,57549900
2021-07-02,52.770000,53.250000,47.770000,51.959999,51.959999,90271500
2021-07-06,53.459999,55.070000,49.700001,49.959999,49.959999,62370300
2021-07-07,47.700001,48.990002,42.799999,45.070000,45.070000,95320200
2021-07-08,40.950001,49.790001,38.759998,47.939999,47.939999,145078200
2021-07-09,48.369999,48.919998,45.820000,46.189999,46.189999,57858600
2021-07-12,44.290001,46.549999,42.070000,42.610001,42.610001,62986400
2021-07-13,40.570000,42.139999,38.700001,39.349998,39.349998,86807300
2021-07-14,38.799999,39.130001,33.240002,33.430000,33.430000,137830700
2021-07-15,32.200001,37.400002,32.139999,36.000000,36.000000,199584500
2021-07-16,37.830002,38.549999,34.299999,34.959999,34.959999,126825700
2021-07-19,32.950001,35.340000,31.150000,34.619999,34.619999,112891300
2021-07-20,35.139999,44.389999,35.130001,43.090000,43.090000,168673400
2021-07-21,41.799999,46.549999,40.110001,40.779999,40.779999,158023700
2021-07-22,40.160000,41.740002,37.150002,37.240002,37.240002,93985900
2021-07-23,37.779999,38.400002,34.689999,36.990002,36.990002,85474800
2021-07-26,38.320000,40.849998,37.570000,40.290001,40.290001,97977600
2021-07-27,39.990002,40.299999,37.060001,38.009998,38.009998,55288900
2021-07-28,37.410000,39.560001,36.080002,38.900002,38.900002,71021400
2021-07-29,38.000000,40.250000,37.470001,38.130001,38.130001,59446200
2021-07-30,37.540001,39.189999,36.790001,37.020000,37.020000,52860100
