2272207286,935242205341548544,1
2272207286,235356085,1
2272207286,3245096474,1
2272207286,1336406057514651648,1
2272207286,842833790594703360,1
2272207286,74066444,1
2272207286,1319540410616864769,1
2272207286,225830774,1
2272207286,16711035,1
2272207286,1083147306810130433,1
2272207286,3053029477,1
2272207286,1244493961588289536,1
2272207286,1335562482392444936,1
2272207286,54586706,1
2272207286,36121822,1
2272207286,1596682856,1
2272207286,865657705649684482,1
2272207286,723912273043968000,1
2272207286,1240400274977460224,1
27771267,1411930981,1
27771267,1303106373782134785,1
27771267,1291247736298319873,1
27771267,878121926522134529,1
27771267,1082526583833780224,1
27771267,1275053148747464704,1
27771267,3333876315,1
27771267,499202398,1
1349579780107206660,1136370591517290496,1
1033127171298975744,221508743,1
1033127171298975744,545731728,1
1033127171298975744,1293194308347101184,1
1033127171298975744,2334090902,1
1033127171298975744,1274739174176780289,1
1033127171298975744,1068396373123289088,1
1033127171298975744,3174841305,1
1033127171298975744,1919170645,1
1033127171298975744,34990498,1
1033127171298975744,814743622805504000,1
1033127171298975744,1177551655,1
1033127171298975744,22949704,1
1033127171298975744,1945392656,1
1033127171298975744,118352678,1
1033127171298975744,1283248612244254727,1
1033127171298975744,1264571273784500227,1
1033127171298975744,469591716,1
1033127171298975744,375215275,1
1033127171298975744,2903368763,1
1033127171298975744,1240450780748021761,1
1033127171298975744,64065402,1
1033127171298975744,104073108,1
1033127171298975744,744655637179596801,1
1033127171298975744,2286694369,1
1033127171298975744,399195836,1
1033127171298975744,833486880029147136,1
1033127171298975744,1183577633507823617,1
1033127171298975744,313459378,1
1033127171298975744,1268821043495309313,1
1033127171298975744,1340008248779427843,1
1033127171298975744,40769714,1
1279534250853666817,881987354931724289,1
1279534250853666817,1297598774093570053,1
1279534250853666817,372147345,1
1279534250853666817,1161843150,1
1279534250853666817,699813977480560640,1
1203048921213362176,1120936500462362629,1
1203048921213362176,1278723745113419776,1
1203048921213362176,26333823,1
1203048921213362176,1298693040962326528,2
1299631722120851456,1281990281747808256,1
1299631722120851456,1303106373782134785,1
1299631722120851456,1278795102408904704,1
1299631722120851456,1049175239395966976,1
1299631722120851456,1253418881940508674,1
1299631722120851456,1227708641530216448,1
1299631722120851456,383237591,1
1281990281747808256,1183143520875364352,1
1281990281747808256,202081682,1
1281990281747808256,1295271927569723392,1
1154616462230925317,782752202641248256,1
1154616462230925317,806344373654798336,1
1154616462230925317,1285352866715242496,1
1154616462230925317,2419920616,1
1154616462230925317,2848942445,1
1154616462230925317,1268821043495309313,1
1154616462230925317,1275124699773784066,1
1292924392033247232,1355855701,1
1292924392033247232,1136370591517290496,1
1292924392033247232,1346577423782064130,1
1279813859348566016,624123076,1
1279813859348566016,1210583082945765381,1
1279813859348566016,1258259205548412928,1
1279813859348566016,3262857030,1
1279813859348566016,1226928452881641472,1
1279813859348566016,1300550634148634630,2
1278795102408904704,1261021170960343040,1
1278795102408904704,820561692157497344,1
1278795102408904704,3094345905,1
26333823,1170852346701565952,1
26333823,1298693040962326528,1
113390942,832339676719570944,1
113390942,372147345,1
16851206,1209941632021348352,1
16851206,1308828706136227841,1
16851206,30078080,1
16851206,1270067180588146693,1
16851206,1411930981,2
16851206,1310058829577674754,1
16851206,783984296415547392,1
16851206,892758913396989955,1
16851206,897698930,1
16851206,2467043623,1
16851206,4485398980,1
16851206,247190774,1
16851206,118352678,1
16851206,334159528,1
19052568,1240755587593297920,1
19052568,1022705888673419265,1
19052568,950847085288419328,2
19052568,3174841305,1
19052568,1073420224282718208,1
19052568,823767115,1
19052568,1340008248779427843,3
19052568,3579482967,3
19052568,76206157,1
19052568,2305490874,1
19052568,1235402560841760769,1
19052568,310492862,1
19052568,1199811301981200384,1
19052568,2903368763,1
19052568,1285582918094434304,1
19052568,1342894535203057664,1
19052568,1084656739591618562,1
19052568,1107689358486896640,1
19052568,1298659071843860480,1
1253418881940508674,288985800,1
1262177537251213317,1243750445052387328,1
1262177537251213317,1140725219050577922,1
1262177537251213317,1136370591517290496,1
1262177537251213317,1086633429544906752,1
1257196035044237313,1057291440500416513,1
1257196035044237313,1228330531697328133,1
1257196035044237313,1220727081576865793,1
1257196035044237313,791295156582510592,1
1111006576461017089,426413215,1
1111006576461017089,1130575342995795968,1
1111006576461017089,1136370591517290496,1
1111006576461017089,532063345,1
1111006576461017089,1323921279770980352,1
1111006576461017089,987098457260388352,1
1111006576461017089,2887827685,1
1111006576461017089,1274208753106030593,1
1202010578576904199,1136370591517290496,1
2292131160,1336017074938912770,1
2292131160,464207150,1
2292131160,833486880029147136,1
2292131160,22949704,1
2292131160,1343544916513861632,1
2292131160,2259974457,1
2292131160,1219457157827121153,1
2292131160,1294831386122244098,1
2292131160,1223670483268329479,1
887754279125221378,314385813,1
887754279125221378,1253803013027835906,2
887754279125221378,1135750671062437889,1
887754279125221378,699813977480560640,1
887754279125221378,2555440874,1
887754279125221378,2667115400,1
887754279125221378,1340008248779427843,1
887754279125221378,1273393227417055232,1
887754279125221378,2275150915,1
887754279125221378,1146517192889913344,1
887754279125221378,1111869559,1
887754279125221378,17324802,1
887754279125221378,1136370591517290496,1
887754279125221378,1283949800023568387,1
887754279125221378,1146801962001690624,1
887754279125221378,1307678309568913408,1
887754279125221378,3037102987,1
887754279125221378,35995314,1
887754279125221378,860675555955539972,1
887754279125221378,87793398,1
817007725666242561,1315687341575598081,1
817007725666242561,48440107,1
817007725666242561,14292717,1
817007725666242561,1009709371,1
817007725666242561,1356652670220718083,1
817007725666242561,1230757597591920647,1
817007725666242561,898619164062957568,1
1302069535147687936,1411930981,1
1302069535147687936,1123768600836366337,1
1302069535147687936,1740051332,1
1323663391819517954,938918837054996480,1
1323663391819517954,786671963167162369,1
1323663391819517954,1278795102408904704,1
730444027942809601,2222635612,1
27922928,1308296732367822848,1
27922928,7841402,1
27922928,22949704,1
1334585059551178753,1136370591517290496,1
1123768600836366337,26306262,1
860675555955539972,860675555955539972,3
28489821,851900188926984192,1
28489821,1125957808602664962,1
28489821,2897294744,1
28489821,970671152950542336,1
28489821,23548116,1
28489821,1188307668626108418,1
28489821,942583107361951744,1
28489821,1302069535147687936,1
28489821,239484688,1
28489821,833486880029147136,1
28489821,1242903302200795139,1
28489821,1281015843044970496,1
28489821,1268821043495309313,1
28489821,263399410,1
28489821,744432753496702976,1
2704294333,1270361212098732033,1
2704294333,1260170501869240320,1
2704294333,4925298465,1
2704294333,467952668,1
2704294333,149542735,1
2704294333,1099102523405811712,1
2704294333,1290982888419336194,1
2704294333,942944645507457025,1
2704294333,1330832874023624705,1
2704294333,1294800380203802625,1
2704294333,88773281,1
2704294333,1352319460363927555,1
2704294333,22527409,1
2704294333,1290661852784005120,1
2704294333,1099721470857617408,1
2704294333,1237994228229328896,1
2704294333,1181872301110771712,1
2704294333,818184735319064576,1
2704294333,2997905278,1
2704294333,1283317241895743488,1
2704294333,3295839986,1
2704294333,1343671860043673601,1
2704294333,3022479386,1
2704294333,1523297744,1
2704294333,1068528501093998592,1
2704294333,1335171613,1
2704294333,6097492,1
2704294333,298725378,1
2704294333,863811224907206656,1
2704294333,456894079,1
2704294333,957561546896486400,1
2704294333,720740855557058565,1
2704294333,1298693040962326528,1
2704294333,1219965649931337728,1
2704294333,1093578314021621760,1
2704294333,514739000,1
2704294333,1260823691203657736,1
2704294333,1234159952941371392,1
2704294333,984429417995874306,1
2704294333,898835893,1
2704294333,708845899,1
2704294333,1204918044990091264,1
2704294333,3579482967,1
2704294333,85552644,1
2704294333,908880637347618816,1
2704294333,1210499003223293954,1
2704294333,14720774,1
2704294333,999330836527964160,1
2704294333,1340008248779427843,1
2704294333,1343090478858776576,1
2704294333,1129180121846312961,1
2704294333,191872750,1
2704294333,732295444815073283,1
3174841305,833486880029147136,2
27932474,2217148185,1
27932474,2334614718,1
27932474,25926707,1
864751959970021376,1273109976278499328,1
864751959970021376,2192456106,1
864751959970021376,26306262,1
3331555937,1340008248779427843,1
2428916787,1340008248779427843,1
441248955,1021735460115234816,2
441248955,26306262,2
441248955,441248955,2
441248955,1340008248779427843,1
441248955,1268821043495309313,1
441248955,3503674582,2
441248955,2367313850,1
441248955,1129324334,1
985721299078070272,898619164062957568,3
985721299078070272,237679764,1
985721299078070272,1348255494843101184,1
980467278385958912,1340008248779427843,1
1056707817082703873,1308840278057299968,1
1358146357,747456885188485120,1
1358146357,1101307491713990656,1
1358146357,867243298938925056,1
3579482967,1340008248779427843,1
2334614718,1298693040962326528,1
2334614718,948378098520637440,1
2334614718,170618238,1
2334614718,239187592,1
2334614718,833486880029147136,1
2334614718,1259847508639039489,1
2334614718,26583295,1
2334614718,863811224907206656,1
2334614718,2453981731,1
2334614718,791295156582510592,1
2334614718,441248955,1
2334614718,1280815790216941573,1
2334614718,298725378,1
1260962747279241217,867243298938925056,1
236967417,942583107361951744,1
3020794366,1157137173423915011,1
3020794366,502483248,1
3020794366,1136370591517290496,1
790062926,762685030296530944,1
790062926,2903368763,1
790062926,1014749461418070016,1
790062926,216645810,1
790062926,962468301619294208,1
358412125,1340008248779427843,1
884608527913803777,1340008248779427843,1
2228460174,1111869559,1
2228460174,64064755,1
1111869559,1338932610861588484,1
1300550634148634630,1340008248779427843,1
1288504429172334593,1136370591517290496,1
1288504429172334593,2614833612,1
1288504429172334593,867243298938925056,1
1218045749960855553,987098457260388352,1
1218045749960855553,944314909399113734,1
1218045749960855553,2865015232,1
1218045749960855553,1136370591517290496,1
1218045749960855553,2925790144,1
1218045749960855553,1218045749960855553,1
1218045749960855553,1238546978834956289,1
1218045749960855553,1308840278057299968,1
1218045749960855553,38714854,1
1218045749960855553,504135666,1
1218045749960855553,3007618572,1
1218045749960855553,22527409,1
1218045749960855553,1146801962001690624,1
1218045749960855553,947869951435603968,1
1218045749960855553,2731896237,1
1218045749960855553,1303117750202765317,1
1218045749960855553,1091459926059188224,1
1218045749960855553,1245699086,1
1218045749960855553,2222635612,1
1307737958846472192,867243298938925056,1
371074938,1340008248779427843,1
1254827097861828611,792165121908875265,1
1254827097861828611,1357689027680497664,1
1254827097861828611,3101792730,1
1254827097861828611,1203451227436179456,1
1254827097861828611,3318082848,1
1254827097861828611,3272253984,1
1254827097861828611,1285352866715242496,1
1245382433622679552,26306262,1
808304056267522048,939162651501854720,1
808304056267522048,277009994,2
808304056267522048,814842490708627456,1
808304056267522048,1646735881,1
808304056267522048,1048229056477462528,1
808304056267522048,1270339245933121536,1
808304056267522048,757009210584338432,1
808304056267522048,961934520202158080,1
808304056267522048,2854289755,1
808304056267522048,1325788485429592065,1
808304056267522048,1352867421242105857,1
808304056267522048,1295271927569723392,1
808304056267522048,202680796,1
808304056267522048,174633310,1
808304056267522048,1260942740101066753,1
808304056267522048,1092159098487943168,1
808304056267522048,745776025133428736,1
