,date,size,edges,diameter,clustering,core_percent,anger,disgust,fear,joy,sadness,surprise,volume,daychange
0,2021-01-04,567,537,14,0.0,0.5512104283054003,0.03159833100576562,0.004586977544252272,0.05811186563297302,0.11948325224108161,0.03561091315981975,0.1274306399309907,44970400,-0.5399990000000017
1,2021-01-05,292,251,8,0.0002305488405407825,0.21115537848605578,0.05504641393141758,0.008401694232413784,0.09874929738498088,0.08783383470229893,0.06566540947739465,0.14545565798275858,29050400,1.4200000000000017
2,2021-01-06,269,224,10,0.00034851301115241634,0.10267857142857142,0.04845722402217738,0.005337645424999999,0.06482572998600815,0.14570628158939522,0.04326027754112906,0.16060555610927438,32732900,-0.5799999999999983
3,2021-01-07,236,205,12,0.0,0.004878048780487805,0.04540318194813085,0.0040380086211214946,0.06174084090420561,0.23857660734953245,0.056010743808878403,0.17400384407336428,32240000,0.9800000000000004
4,2021-01-08,231,182,9,0.010364537516150038,0.038461538461538464,0.05072631454074079,0.003433761790000004,0.1102311459354499,0.1956974189460318,0.04524468845714286,0.19314379784391547,41313800,-0.5
5,2021-01-11,410,390,10,0.0027777783987403557,0.03333333333333333,0.030923324181472735,0.002566345581330168,0.06317047021596187,0.16530420867719678,0.04909711037957225,0.15225653221163865,32609000,1.3199989999999993
6,2021-01-12,397,378,10,0.005076670373381681,0.015873015873015872,0.058922284166666644,0.0021775429679197983,0.0960497014497744,0.15653771022205487,0.047829597523558864,0.20785368240776972,26887200,-0.16000000000000014
7,2021-01-13,632,601,12,0.0008378971724428566,0.4276206322795341,0.05906580015440232,0.004726977195188676,0.06918209278625786,0.09972965795188679,0.10583308750471696,0.162348946375472,51216600,-0.20999899999999982
8,2021-01-14,451,410,8,0.00020164269421684813,0.424390243902439,0.03871177954041095,0.003340310657876697,0.08183896755433823,0.08610288201392716,0.05640658453196358,0.15635376314703153,32908000,-0.5300009999999986
9,2021-01-15,838,825,12,0.0009841801727902425,0.11272727272727273,0.05831831887074294,0.003694748889920018,0.08809683370339404,0.1731777881246855,0.05672346646937122,0.2234067151630177,92285500,-0.620001000000002
10,2021-01-19,673,638,12,0.0001362694443747025,0.41379310344827586,0.04086907825776489,0.002646200642220607,0.12527606370174155,0.13934387339433954,0.059730904590565896,0.15123917435683573,48675800,-0.18999800000000278
11,2021-01-20,350,307,13,0.0,0.24104234527687296,0.0506958236625352,0.0035068351393239424,0.08688503668845078,0.13889906145774658,0.0711704382202816,0.19051766025076072,37459000,-0.9500010000000003
12,2021-01-21,320,257,7,0.001725183319959188,0.0,0.04320412446360421,0.004259315632155471,0.1010881109770318,0.11991405584805666,0.06604307565229676,0.178096354129682,29891400,-0.4400000000000013
13,2021-01-22,1018,961,11,0.0003559550368214733,0.2809573361082206,0.05236529298356297,0.004127299065656562,0.06871838537107412,0.20138794809889846,0.06258815953002715,0.2578019298726912,156844700,6.730001999999999
14,2021-01-25,946,839,14,0.000520309320570447,0.27056019070321813,0.053663040661919674,0.00431626102066457,0.07581335400014773,0.15966014279040075,0.05970974570833332,0.19562431973607589,191345300,1.7700009999999935
15,2021-01-26,890,839,17,0.00044161155576133936,0.07270560190703218,0.043193084827525034,0.007748789813529366,0.27580849127044477,0.11360066641875688,0.04771596666037744,0.1943301255308543,65870000,0.22999999999999687
16,2021-01-27,2913,2797,13,0.00011006496396901218,0.7443689667500893,0.24220662862158496,0.0035993396747648594,0.12452830007624312,0.11234630798083256,0.23937554549793003,0.11187814493885455,170758800,6.029998999999997
17,2021-01-28,4363,4313,15,5.1337246695319466e-05,0.8530025504289358,0.44835912867348027,0.0023544310097745255,0.06448242988990377,0.07761951687481794,0.15240649819268662,0.07791092812398658,85250700,-3.880001
18,2021-01-29,2564,2478,8,0.0,0.8535108958837773,0.49699361789423385,0.0014043269817094063,0.11790160672432655,0.060168952614609916,0.08789789342204947,0.07087868175477853,42030900,-1.4300009999999972
