,date,size,edges,avgdeg,diameter,clustering,connectivity,anger,disgust,fear,joy,sadness,surprise,volume,daychange
50,2021-03-17,1792,2227,-0.20591381341404008,13,0.0005377228949565686,0,0.12885300769067906,0.0030087943136675563,0.24259794551366207,0.11558442129320622,0.058524939312863566,0.17098982176241548,16481600,-8.029998000000006
51,2021-03-18,2050,2227,-0.2079025107144936,13,0.0002269413273889226,0,0.11479149031045514,0.004671717531714226,0.3749161137576323,0.11894011011032156,0.04876112030346477,0.11064553453083137,11764900,-12.25
52,2021-03-19,1588,1941,-0.16644655787181184,11,0.00021220323507092182,0,0.15348601198880393,0.005956710465136232,0.2069064955316197,0.13736653415920497,0.07886456498857791,0.13797221673430024,24677300,4.540008
53,2021-03-22,1706,1958,-0.23158040879186179,10,0.00029472729907057126,0,0.12413257219901057,0.03791898559273594,0.2062155964668711,0.12575274550239213,0.07659050321369613,0.15253626349238378,10061500,-10.769990000000007
54,2021-03-23,3016,3448,-0.16920073800515736,14,0.00033548201966447487,0,0.10281616884435527,0.008390214157577217,0.13991551370842015,0.12184704051875307,0.10564389902056452,0.16548209598887834,14429100,-15.75
55,2021-03-24,3350,4102,-0.17209260483937885,13,0.0003325340860256312,0,0.13103681742344253,0.009174494093592412,0.2397008330653791,0.08725626231913389,0.07376315882203212,0.18799134063947776,24177900,-37.64
56,2021-03-25,4298,5610,-0.2044242703490222,13,0.000251296671368188,0,0.18786768630973186,0.00587605622260274,0.4085775838843352,0.06629838123470842,0.05858965637399517,0.10167448744464226,50962300,60.260002
57,2021-03-26,2365,2818,-0.19797106707092618,14,0.0001925988166580464,0,0.13605622517764535,0.005470175031577322,0.25916659582542084,0.11465918715417982,0.08240764573187462,0.15023495923563718,37430700,-16.679992999999996
58,2021-03-29,1320,1764,-0.17032665075361542,10,0.000280800863558912,0,0.15339064552328202,0.009338273040617693,0.2557785821905546,0.13349453249104518,0.09945537358918091,0.13312864990115425,10042200,0.5500030000000038
59,2021-03-30,1535,1971,-0.19555526761208003,13,0.0004317011274140975,0,0.18918845189344066,0.006004272335689211,0.21178280309924205,0.15864643308940027,0.06848144132255345,0.14052933783048047,17094900,6.96000699999999
60,2021-03-31,1502,1884,-0.21341220743281494,9,0.0002571746667291531,0,0.1588551741929869,0.004444058261707144,0.20493539426822105,0.1513105515763955,0.0752103284980578,0.2265019654876427,8393800,-7.679992999999996
61,2021-04-01,1308,1610,-0.19266298482806854,12,0.0003790543854081509,0,0.19483566432453878,0.004905441284438499,0.24012808422633322,0.14276253821700305,0.085400209469884,0.12832270394684925,9334300,-1.910004000000015
62,2021-04-05,1739,2032,-0.2065595695051519,15,0.00033568471128541744,0,0.12890434616220964,0.006720166839671563,0.16333536936544535,0.1815981267117447,0.07323325506588148,0.19173639904333808,14070500,15.949996999999996
63,2021-04-06,1321,1538,-0.233830113648272,13,0.00024059667835396432,0,0.12604879163321248,0.005365234568633032,0.22967935980244417,0.14067666086824349,0.06266177381294154,0.18420231955628266,6218300,-0.7100069999999903
64,2021-04-07,1231,1627,-0.2167065548796179,14,0.001037605651582999,0,0.23374109096803275,0.00573111509703388,0.21787258864355055,0.12343633116221285,0.053686085704707814,0.12247095322363444,4768300,-5.25
65,2021-04-08,1610,2243,-0.20280794255198809,13,0.00032538416321050133,0,0.1830286372207468,0.007091797326966117,0.21865060729328942,0.15265243691478678,0.07440510234633849,0.14596710965922413,10047400,-15.620010000000008
66,2021-04-09,1286,1742,-0.22454386340945268,11,0.00018876046217743025,0,0.1791053327873919,0.019122911164572116,0.24308642897323365,0.1728895179372962,0.06811887626683744,0.11773653413855367,9462400,-11.339995999999985
67,2021-04-12,2167,2877,-0.22647676350499554,11,0.00018269540279542063,0,0.19759302411375462,0.010522849688147344,0.2476066498952099,0.110695907262892,0.12175181306837486,0.12337332106054222,16683600,-17.020004999999998
68,2021-04-13,1855,2503,-0.27239487161008114,13,0.00044249405411026004,0,0.17365042328723865,0.006639224812538117,0.307215851021491,0.10986765012041856,0.09199116238871856,0.11125260754553427,6806900,-0.8900000000000148
69,2021-04-14,1615,2086,-0.18852640308252874,11,0.0001861978831077992,0,0.12620394241851415,0.008410353482136305,0.22511921146851804,0.1447009365254594,0.07027828353296359,0.16911147977231286,21138100,22.959992
70,2021-04-15,1376,1583,-0.1486155860995105,17,0.00015128231930463233,0,0.15330297579261498,0.004326884336394436,0.25190084359782916,0.13573570442544905,0.08928209884392371,0.12989366812027883,7856800,-6.559998000000007
