,date,size,edges,avgdeg,diameter,clustering,connectivity,anger,disgust,fear,joy,sadness,surprise,volume,daychange
24,2021-02-08,2810,3351,-0.21282411296692738,12,0.0004227788620567689,0,0.13217493018337179,0.0045017637408682675,0.254246298149014,0.1208558196450337,0.06573811825784273,0.17697336559302332,128171500,-0.7000000000000002
25,2021-02-09,2268,3068,-0.1599295974741689,16,0.0005460723252418364,0,0.1426220878465136,0.00872089304921587,0.251547915574574,0.09885175712094176,0.06274214545169994,0.1744498347721696,102588100,-0.3099999999999996
26,2021-02-10,3070,4818,-0.20029934640620098,16,0.0005207490263335172,0,0.13605674161104522,0.008275596920305769,0.21664599707745227,0.09968703767542812,0.06669032700038491,0.16460317783356876,152810800,0.08999999999999986
27,2021-02-11,1937,2485,-0.1816531543651804,12,0.0009817249235859148,0,0.14045299691197088,0.0058050210264814625,0.21108451216420715,0.12166136717889567,0.06898961139654451,0.15920005123249908,55920400,-0.009999999999999787
28,2021-02-12,1583,2046,-0.19427430788965355,12,0.00038170638338289536,0,0.12957356957406055,0.006589378698299904,0.22592048919873386,0.14425126584988238,0.07789845993191276,0.15765481105133602,46773000,-0.1299999999999999
29,2021-02-16,1650,2504,-0.19728101249288665,13,0.0005876099580498265,0,0.11445090484013018,0.0048186093277491895,0.2603499029080265,0.12790890533954377,0.05911041024289914,0.15501088984297381,61165700,-0.3799999999999999
30,2021-02-17,1122,1441,-0.19443348538185617,13,0.0006754344790454128,0,0.11781160439776057,0.010424743140333715,0.2126687237250166,0.12670346116696826,0.08676840530831449,0.1753230716404065,38849000,-0.03000000000000025
31,2021-02-18,2151,2772,-0.15739590752261465,12,0.0014961546373733208,0,0.1050159555287275,0.009664430559523818,0.17462571408198443,0.10797006280228659,0.07132646250874712,0.20995216860858998,130540800,-0.33000000000000007
32,2021-02-19,1161,1468,-0.14672139455682687,14,0.0008077913711386833,0,0.12319755433405673,0.023410923693282955,0.20329045465740672,0.146970331470457,0.07758399267262857,0.15836301621467996,40249100,0.16000000000000014
33,2021-02-22,2016,3196,-0.19135980052524895,14,0.0008854238665190111,0,0.0920128887019341,0.006483197772191945,0.1609428246326251,0.1258610781625582,0.06483403515066212,0.16988059748492423,173409000,0.6200000000000001
34,2021-02-23,2326,3355,-0.23133007206058745,12,0.0005398248910920072,0,0.09962267640779206,0.007517581948596368,0.1949395530641357,0.12280304271223996,0.08229731214060919,0.1749369423329205,264876400,0.7300000000000004
35,2021-02-24,7135,9675,-0.2529214480502565,15,0.0005287635539662443,0,0.10344915726373191,0.005678386304837356,0.17895189570364697,0.10979696381612547,0.06388225152170969,0.17448991086455065,376881800,1.8599999999999994
36,2021-02-25,7655,10476,-0.19585033129075596,16,0.0003644577710378428,0,0.10482172638069617,0.007218072694082397,0.1517086516601283,0.11199498293283101,0.06177838357316762,0.1907912590156135,445717400,-2.6000000000000014
