,date,size,edges,avgdeg,diameter,clustering,connectivity,anger,disgust,fear,joy,sadness,surprise,volume,daychange
23,2021-02-05,357,290,-0.21561037553635473,8,0.0010190889542630239,0,0.07460204017147237,0.005517417172760738,0.23891470636932507,0.12244110560153376,0.08107981283650295,0.18301818984539878,18054800,-0.02999900000000366
24,2021-02-08,374,310,-0.1603114752690496,5,0.0,0,0.07169413109338053,0.005985331339030725,0.21934627478486984,0.13094019203711574,0.07356036227139474,0.1759742099891253,22211900,-0.6799929999999961
25,2021-02-09,475,424,-0.16730395960614672,10,0.0,0,0.08891999131353033,0.004007915924545465,0.22337365949555912,0.10731375011014839,0.08299602977906975,0.1841833353860462,23565000,1.9000090000000114
26,2021-02-10,336,281,-0.16976251827760966,7,0.001343413038436897,0,0.056803600173154355,0.007257214451375845,0.18044181319396024,0.07481911450402692,0.05320583732583898,0.1479072747939599,22186700,-2.179992999999996
27,2021-02-11,685,624,-0.1472983031025519,15,0.0002211892554697053,0,0.0619976765733529,0.007243516471771561,0.13536233935402672,0.16361406781156726,0.06577957769458263,0.17155236699634005,15751100,-0.2899940000000072
28,2021-02-12,366,293,-0.12115071347307654,5,8.222019834041692e-05,0,0.0672406752516574,0.004637430245994472,0.2644385241464087,0.15166534561187855,0.059111739386464,0.16319512981845308,16561100,1.0600120000000004
29,2021-02-16,454,385,-0.12767718764426567,9,0.0008347609724261705,0,0.1030833716289408,0.0032739753247058904,0.1755348243432938,0.11328711383599999,0.04734089536635307,0.20751595164917644,26728500,-1.3300020000000075
30,2021-02-17,294,228,-0.13913736464061457,2,0.0,0,0.061559019785616446,0.003155435146712327,0.1878725631256851,0.11814537452602729,0.06334557079794521,0.2222942481794522,21653500,2.8799899999999923
31,2021-02-18,591,530,-0.17835460894191926,7,0.0,0,0.0640056688013773,0.0039920771612736395,0.15437075078075843,0.12772641250550767,0.06803552640550703,0.27731631968635134,16925600,1.989990000000006
32,2021-02-19,578,516,-0.1412948675387868,12,0.0,0,0.07242059723434148,0.00627538691893238,0.1567080933143059,0.15920527372811366,0.08114952272651245,0.19157380535978655,25262600,-2.7799990000000037
33,2021-02-22,359,294,-0.15814669580295532,10,0.0,0,0.08115892159940835,0.004643201901863906,0.276619391444083,0.10261706214082822,0.08152203028905333,0.1408897118360946,36446900,-2.910002999999989
34,2021-02-23,1205,1126,-0.21407219674959815,6,0.0,0,0.1028281593770228,0.0022079639905263734,0.4625239948843703,0.10459930593174309,0.04035797735542776,0.17283064770657763,30228700,2.9400019999999927
35,2021-02-24,433,370,-0.21428355169268776,2,0.0002330804264760015,0,0.07499397380924566,0.003576964628953785,0.3056899302060831,0.10991848434014588,0.05669470927664237,0.1716708856659372,26339700,4.540008
36,2021-02-25,284,224,-0.2682170344479365,4,0.0,0,0.05258892162669175,0.003300842583834588,0.17820316824172933,0.1101033656379699,0.06437843930563907,0.17888269495827072,39542200,-3.089997000000011
37,2021-02-26,303,243,-0.1938238522734665,9,0.0014597183903070515,0,0.1146632238762964,0.006878255400370371,0.2401700271166665,0.0953045512255555,0.07253468122,0.16140940174296295,37819200,0.8500060000000076
38,2021-03-01,388,337,-0.19730194624562358,8,0.0,0,0.03846451404493405,0.002205111883788553,0.1093680569048459,0.09950322489096904,0.06100693260660778,0.2457777634808363,25324000,1.0400080000000003
39,2021-03-02,302,245,-0.15657858060464336,8,0.000755281285118216,0,0.10737940385704467,0.017331872782164953,0.1445026686158076,0.12013362650240562,0.11529134605910657,0.17715198072474228,22812500,-3.140000000000015
40,2021-03-03,483,415,-0.15610378391331764,8,0.000940657298944321,0,0.0665173196718341,0.008333191154213984,0.17378926373886444,0.08906118665611334,0.07617230604497818,0.1610557557962877,34029500,-4.600005999999979
41,2021-03-04,442,385,-0.1929824897583737,10,0.00028879333336407275,0,0.07579498783224414,0.005281150748997827,0.17541178279063194,0.09134197796557737,0.0741995118209152,0.15652284168932473,44727800,-0.010008999999996604
42,2021-03-05,414,355,-0.2247998998537376,11,0.0003812800842429757,0,0.0857222987068184,0.005756131677348484,0.2875801926876258,0.08373662272121218,0.07081453968712116,0.15372137070525213,41872800,2.0800020000000075
43,2021-03-08,541,481,-0.1868202080323306,10,0.0007644837818708342,0,0.06235381526139007,0.005180251643281853,0.21367770549150578,0.07542370291343624,0.09249887656949837,0.14536797296081072,35267400,-3.979996
44,2021-03-09,373,307,-0.17031425317509247,8,4.527305303860726e-05,0,0.07823092536167679,0.007105041594730515,0.28369192290718587,0.12443955085508962,0.06289826727155688,0.15931422665284423,33080500,0.8999939999999924
45,2021-03-10,253,199,-0.09072721907780808,6,0.0,0,0.0763946509506608,0.006824131897973564,0.14563043411400892,0.09446080060251098,0.08531983985594711,0.17041826647092512,29746800,-4.5800020000000075
46,2021-03-11,279,232,-0.21969044776128083,9,0.0003208106553387318,0,0.05175357283542441,0.006544037404022142,0.20688885021217696,0.16489786977084878,0.05310514528560886,0.17527986151808103,29907600,2.169998000000021
47,2021-03-12,445,399,-0.2341743736097149,10,0.0,0,0.04140750735509771,0.0026866892084164867,0.11864955328568379,0.3539311995657267,0.05870785878676817,0.2081804019327547,22653700,1.7400049999999965
48,2021-03-15,287,241,-0.049312406037378305,8,0.0008461921353907416,0,0.047354774871228085,0.0032299941095087718,0.13888093401473697,0.09988148596035082,0.07536950776666662,0.1753150720515789,26034900,-0.15000899999998296
49,2021-03-16,385,330,-0.1326430321842798,10,0.00015484515484515485,0,0.06906612351481475,0.009954771074444431,0.1391771626230161,0.12173622796375648,0.09076651101243374,0.1876883074933863,28092200,1.4300079999999866
50,2021-03-17,267,206,-0.09928867011870775,6,0.0,0,0.12592103836755555,0.009314192873866672,0.19005337339111114,0.11685536971822232,0.07953300978044449,0.16448828450266675,29562100,0.8899990000000173
51,2021-03-18,339,292,-0.19201086544726992,2,0.0007167400489890334,0,0.25498772622607363,0.032513051214079686,0.14593029418282277,0.10649579276073656,0.06116129540797552,0.15017401328926347,34833000,-1.839997000000011
52,2021-03-19,216,159,-0.11360854446927929,6,0.0003858024691358025,0,0.09361223477424246,0.007906996062828277,0.1409926018841918,0.14541659575404045,0.0671909275570707,0.2020954661222223,46430700,-0.6699979999999925
53,2021-03-22,465,404,-0.19386525915800112,8,0.0,0,0.08691001022458676,0.00810983572603306,0.18507031364710724,0.10884953528574377,0.061383632884710645,0.19551285126033005,30127000,5.720000999999996
54,2021-03-23,980,882,-0.11507639398960366,11,9.686018718020375e-05,0,0.07230453095981079,0.009929310893557187,0.10705615430115417,0.14808110845540448,0.07052423547292747,0.18412880347253807,31638400,0.08999700000001098
55,2021-03-24,406,341,-0.10456759538305631,8,0.0013814692991083908,0,0.1256923613005248,0.006620137797191606,0.13011070034278252,0.1322970168082937,0.08680877042598417,0.15158595405414754,25620100,-2.3899990000000173
56,2021-03-25,285,229,-0.22574855496829346,8,0.0,0,0.06492676339928823,0.004795834303451959,0.16709736256334531,0.12812175275480434,0.0701513301622776,0.22057271762597877,34061900,-2.9600069999999903
57,2021-03-26,365,303,-0.17251802232632435,7,0.0003152859317242879,0,0.06828764366224183,0.0028511558315339265,0.19840042985899758,0.10507734446519165,0.061244062948672594,0.15593195545828936,25479900,4.929992999999996
58,2021-03-29,239,189,-0.0851752112596638,7,0.0006839119301318254,0,0.06329389877468886,0.00430541245775934,0.13320687478464727,0.12596821943734435,0.08440369953983408,0.24770562395477197,25227500,-1.349991000000017
59,2021-03-30,250,200,-0.14307434098338576,2,0.0,0,0.0737024093077982,0.007787992053623856,0.11123349414311914,0.1878095538119265,0.06285691403394497,0.23301750658807346,24792000,-1.679992999999996
60,2021-03-31,739,635,-0.15890101797162226,16,1.5445329670972682e-05,0,0.048858396752753455,0.003897072989420281,0.07613339154028988,0.11410001324753652,0.0457400948143476,0.2155996434112752,43623500,2.8600000000000136
61,2021-04-01,677,590,-0.16375958885259478,14,0.003149829444298262,0,0.11889208953162979,0.00490234337020765,0.10636618106709265,0.10602278545849841,0.06525998752156563,0.1964924293822678,30338000,3.8800050000000113
62,2021-04-05,621,575,-0.22769728513443951,14,0.00015288758437383802,0,0.06405913662603728,0.002967508762002863,0.1194700846526466,0.1317130450327609,0.07230606340629453,0.22175308840815458,36910600,6.310012
63,2021-04-06,464,395,-0.23158407285205065,10,0.0,0,0.05022146266261674,0.0027591554563285983,0.12913729801411802,0.1513722518385393,0.07651684780750503,0.199791479335355,22931900,0.25
64,2021-04-07,423,363,-0.2792549084935534,12,0.00014923909356469049,0,0.07275000024826081,0.004172409396630433,0.14226283048739108,0.13963345899413027,0.06856220834173915,0.2172364005993476,22719800,2.089995999999985
65,2021-04-08,416,355,-0.19986320349552733,12,8.292749584358424e-05,0,0.055874202596107106,0.004700240698418483,0.16854464831654517,0.1405255958854015,0.06511113534768856,0.20228754810583935,23625200,0.47999599999999987
66,2021-04-09,332,291,-0.31665078550119263,9,9.755950755098195e-05,0,0.06948471310978835,0.008547442436216928,0.1604517749378306,0.15262265865529093,0.06263011567301587,0.18638240859312186,24326800,2.980011000000019
67,2021-04-12,1018,989,-0.1952484868302068,21,4.237328835976665e-05,0,0.04940420227351409,0.003478617963723793,0.13402389223135502,0.1956610217369758,0.0553386770546327,0.16244036775620707,27148700,1.1999969999999962
68,2021-04-13,1578,1555,-0.2878938247716686,12,9.297042529360681e-05,0,0.09310721082632749,0.006458369712832591,0.09084458066054024,0.07972169067461679,0.09068646331366324,0.3828515625168017,23837500,1.229979999999955
69,2021-04-14,621,538,-0.1972561150951031,12,0.00011182680264805869,0,0.07585607017065997,0.005402824104930563,0.14187403222656275,0.08316452146102417,0.06530099278993039,0.28133816087328156,23070900,-1.890014999999977
70,2021-04-15,277,220,-0.26089991592035716,10,0.0,0,0.06406292811908396,0.003459834266374047,0.1639663007694656,0.0939094337622137,0.06972889090076333,0.2706011335782444,25627500,1.5700069999999755
71,2021-04-16,285,242,-0.20430475176907736,9,0.0003768847581380937,0,0.054861742320735825,0.0031390494830100327,0.11573441120501674,0.1369359061150505,0.07381146643511695,0.21480829246722402,24878600,1.2699889999999527
72,2021-04-19,339,291,-0.24688379879378203,10,0.0,0,0.05019130153012345,0.002730124240987657,0.17742867792765413,0.09482861988395054,0.07368059371111109,0.19135165091777775,23209300,-1.4500120000000152
73,2021-04-20,494,471,-0.34908033243280656,13,0.00019125227336811693,0,0.062355388281019476,0.0036053190553075654,0.13230164551857657,0.07867240467205629,0.2541929674281194,0.13003267705086086,19722900,0.440003000000047
74,2021-04-21,349,289,-0.19386257020063563,8,0.0,0,0.07494789282972146,0.003513365313839013,0.18565267250393197,0.09519899092198156,0.11798110662786389,0.19321690679040252,24030400,1.6399850000000242
75,2021-04-22,282,227,-0.27867138801715996,6,0.0,0,0.0841658734811448,0.004211659065959597,0.1584583666764309,0.12732395203602692,0.07713835901279464,0.18808311820471374,25606200,-3.039978000000019
