1361492477690015745,1136370591517290496,1
1361492477690015745,506741918,1
2570920968,1372571608448167939,1
1038525770421993475,1365732863061155844,1
1038525770421993475,1365291869861793795,1
1318715184609898509,1372571608448167939,1
1318715184609898509,214850312,1
268897838,1372571608448167939,1
427693716,1365732863061155844,1
427693716,1372571608448167939,2
427693716,1314272054124789760,1
427693716,1024727085313613824,1
427693716,392371630,1
427693716,1136370591517290496,2
427693716,1067107832208736257,1
427693716,904968246,3
427693716,614452434,2
427693716,1072130980582965248,3
427693716,1025446481258577920,2
427693716,118892695,3
427693716,1200558573371187201,1
1352556377009340416,1365732863061155844,2
2840687505,1372571608448167939,1
2840687505,1024727085313613824,1
2840687505,392371630,1
458068232,1372571608448167939,1
1348149965156188160,1372571608448167939,1
1348149965156188160,1136370591517290496,1
1353211811638751234,1365732863061155844,4
1353211811638751234,1372571608448167939,5
1213318691946844162,1372571608448167939,1
1213318691946844162,1365732863061155844,1
1138971054754357249,1136370591517290496,1
1279835795302612994,1365732863061155844,9
1279835795302612994,1136370591517290496,1
1279835795302612994,1070837244724953090,1
1279835795302612994,1134032662551769088,1
1145223635780562944,1343459778572390400,1
1145223635780562944,1136370591517290496,1
1145223635780562944,1361117194353008645,1
832251404,935446829730291717,1
832251404,1136370591517290496,1
832251404,21434709,1
832251404,34955940,1
2334614718,1373813694078009349,1
2334614718,228426881,1
2450517181,1365732863061155844,3
2450517181,1372571608448167939,4
1200558573371187201,1372571608448167939,1
1374931020919660544,1365732863061155844,2
1374931020919660544,1136370591517290496,1
1374931020919660544,894139319551741952,1
1374931020919660544,1372571608448167939,4
1362285299523493894,1372571608448167939,1
1018324467758465024,1365732863061155844,1
1018324467758465024,799539241109876737,1
1018324467758465024,1372571608448167939,1
1039747779181076483,1365732863061155844,1
1039747779181076483,131277563,1
1350265063853223936,1372571608448167939,1
1350265063853223936,1136370591517290496,1
1664138053,3387912521,1
1664138053,51634114,1
1664138053,1336806518918934530,1
1664138053,1333922184734121987,1
1664138053,1372571608448167939,5
1664138053,1017949089114345472,1
1366975928572772352,1372571608448167939,1
1499852552,1365732863061155844,1
1499852552,990988001491615744,1
1252998338045247492,1372571608448167939,1
227911876,1136370591517290496,1
227911876,1359204010708905988,1
29684715,1372571608448167939,1
1195003481196769280,1372571608448167939,1
1368629670875258880,1372571608448167939,13
1368629670875258880,1136370591517290496,1
1368629670875258880,1365732863061155844,5
572077039,1024727085313613824,1
572077039,392371630,1
572077039,733717446,1
572077039,3360735794,1
572077039,1136370591517290496,1
572077039,557963781,1
572077039,742022182935629824,1
572077039,82076117,1
572077039,785875241792712704,1
572077039,724843950922674176,1
438262278,1365732863061155844,1
438262278,1372571608448167939,1
963625727752114176,1372571608448167939,1
738924686,1372571608448167939,1
1377547955423576064,1365732863061155844,1
1377547955423576064,1377547955423576064,3
1377547955423576064,1372571608448167939,1
103806953,1372571608448167939,1
7455352,3081313902,1
7455352,1372571608448167939,1
1302156582936023041,1136370591517290496,1
1302156582936023041,1363499371061338114,1
374729426,1024727085313613824,1
374729426,392371630,1
374729426,983305505589243905,1
90646474,1372571608448167939,1
27932474,1372571608448167939,1
27932474,1348071924,1
27932474,2334614718,1
1097223633271894016,1372571608448167939,1
348544213,1328077323153920002,1
348544213,1372571608448167939,1
364589590,1372571608448167939,1
1288617555108798464,1365732863061155844,1
1288617555108798464,1372571608448167939,1
1337977439125827584,1372571608448167939,1
28212513,1024727085313613824,1
28212513,392371630,1
