1278852289,1136370591517290496,1
1296939013895462912,1136370591517290496,1
1296939013895462912,66894429,1
1296939013895462912,1342903097765421057,1
1296939013895462912,735256280877531136,1
1296939013895462912,1189910644922839041,1
1296939013895462912,1253151859138801664,1
1296939013895462912,1309671237686374400,1
1296939013895462912,1301564685834006529,1
1128655558326853632,1136370591517290496,1
1320475192825696258,1136370591517290496,1
1320475192825696258,4753775000,1
427693716,1136370591517290496,3
427693716,1072130980582965248,3
427693716,904968246,3
427693716,1069428257571909638,1
427693716,118892695,3
427693716,624123076,1
427693716,1174413782942023680,1
1601877690,1136370591517290496,1
1332350596116987913,1136370591517290496,1
1332350596116987913,1245699086,1
1332350596116987913,268409194,1
1332350596116987913,1237568067959492614,1
1332350596116987913,1055328551002468353,1
15023467,1136370591517290496,1
15023467,158562411,1
1177007722312732672,1136370591517290496,1
1177007722312732672,1159139117768335360,1
84919916,904968246,1
84919916,1334003388,1
1018324467758465024,1136370591517290496,1
1018324467758465024,1174413782942023680,1
1005302237508272129,1136370591517290496,1
